# attribute, value, displayName, owner, requestable, SOXRelevant,Privileged,Exclude,en_US
# application=MICROSOFT TEAM FOUNDATION SERVER,,,,,,,,
memberOf,"CN=rl.app.tfs.TLB.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TLB.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.TMI.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TMI.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.TOE.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TOE.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.TPA.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TPA.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.TPR.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TPR.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.TSF.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.TSF.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.APP.TFS.USS.LEADDEV,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code RL.APP.TFS.USS.LEADDEV,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.VO.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.VO.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.APP.TFS.VR1.LEADDEV,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code RL.APP.TFS.VR1.LEADDEV,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.VRC.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.VRC.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W3.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W3.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W4W.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W4W.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W7.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W7.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W8S.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W8S.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W9.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W9.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.W9R.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.W9R.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.WAD.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.WAD.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.WCP.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.WCP.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.wma.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.wma.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.WSC.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.WSC.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.WU.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.WU.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.XM.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.XM.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=rl.app.tfs.XU0.leaddev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.tfs.XU0.leaddev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.App.TFS.Y1.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code RL.App.TFS.Y1.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.App.TFS.Y2.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code RL.App.TFS.Y2.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.App.TFS.YD.LeadDev,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code RL.App.TFS.YD.LeadDev,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Lead Developer Manage all merging and branching.
memberOf,"CN=RL.App.TFS.AER.RTOBusiness.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.AER.RTOBusiness.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.AER.RTODelivery.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.AER.RTODelivery.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=rl.app.tfs.cdk.contentapprover,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.cdk.contentapprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.DC.Business.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.DC.Business.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.DC.Consumer.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.DC.Consumer.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.DC.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.DC.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.DC.Wholesale.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.DC.Wholesale.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=rl.app.tfs.new.contentapprover,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.new.contentapprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.VO.ContentApprover,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.VO.ContentApprover,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=rl.app.tfs.cdk.contentdeveloper,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.cdk.contentdeveloper,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.DC.ContentDeveloper,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.DC.ContentDeveloper,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.New.Contentdeveloper,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.New.Contentdeveloper,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=RL.App.TFS.VO.ContentDeveloper,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.App.TFS.VO.ContentDeveloper,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Content Change Approver Approves changes to Content only for wesites. Does not approve code changes.
memberOf,"CN=rl.app.tfs.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.CPWM.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CPWM.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.EDO.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.EDO.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.Enterprise.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.Enterprise.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.app.tfs.Enterprise.Eagles.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.app.tfs.Enterprise.Eagles.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.app.tfs.Enterprise.ECMOS.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.app.tfs.Enterprise.ECMOS.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.app.tfs.Enterprise.Falcons.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.app.tfs.Enterprise.Falcons.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.app.tfs.Enterprise.Hawks.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.app.tfs.Enterprise.Hawks.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.Mortgage.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.Mortgage.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.APP.TFS.RiskFinance.Contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.RiskFinance.Contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=RL.app.tfs.test.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.app.tfs.test.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.Wholesale.contributor,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.Wholesale.contributor,A8GC9,TRUE,FALSE,FALSE,FALSE,"Workstream Contributor Responsible for the work that is required to deliver. Can consist of testers, BA, Developers and other such roles. Has the authority to manage team content in non-productions spaces."
memberOf,"CN=rl.app.tfs.ACA.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ACA.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ACI.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ACI.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ACX.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ACX.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ADH.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ADH.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ADM.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ADM.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ADO.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ADO.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AE.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AE.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AEM.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AEM.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AER.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AER.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AGV.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AGV.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AJ.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AJ.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AL.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AL.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ALB.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ALB.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.AMR.PS.DEPLOYRELEASE,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.AMR.PS.DEPLOYRELEASE,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.APG.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.APG.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.APP.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.APP.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AQ.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AQ.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AQC PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AQC PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AT.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AT.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ATF.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ATF.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ATM.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ATM.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.ATN.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.ATN.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.AWS.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.AWS.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.BA.PS.DEPLOYRELEASE,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.BA.PS.DEPLOYRELEASE,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BDO.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BDO.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BGD.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BGD.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BLT.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BLT.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.BLU.PS.DEPLOYRELEASE,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.BLU.PS.DEPLOYRELEASE,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BP.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BP.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BPR.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BPR.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BTS.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BTS.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.BXX.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.BXX.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.BZ.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.BZ.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CAR.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CAR.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.CBD.PS.DEPLOYRELEASE,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.CBD.PS.DEPLOYRELEASE,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CCB.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CCB.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CCL.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CCL.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CCN.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CCN.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CDF.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CDF.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CDK.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CDK.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CDO.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CDO.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CFS.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CFS.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=RL.APP.TFS.CIC.PS.DEPLOYRELEASE,OU=Groups,DC=corp,DC=suntrust,DC=com",RL.APP.TFS.CIC.PS.DEPLOYRELEASE,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLA.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLA.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLB.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLB.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLO.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLO.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLP.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLP.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLQ.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLQ.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLR.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLR.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
memberOf,"CN=rl.app.tfs.CLU.PS.DeployRelease,OU=Groups,DC=corp,DC=suntrust,DC=com",rl.app.tfs.CLU.PS.DeployRelease,A8GC9,TRUE,FALSE,FALSE,FALSE,Application Production Support Release Deployers Executes the deployment of application changes to the various environments.
